agno;mes;RBD;Establecimiento;Codigo;Enseñanza;Nivel;Letra;Porc_de_Asistencia;Matrícula_cierre_mes;;;;;;
2025;2.Abril;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;8° básico;A;93%;28;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;100%;1;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;2° nivel de Transición (Kinder);A;66%;3;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;1° básico;A;87%;10;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;2° básico;A;91%;15;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;3° básico;A;91%;14;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;4° básico;A;87%;22;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;5° básico;A;88%;14;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;6° básico;A;92%;18;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;7° básico;A;88%;22;;;;;;
2025;2.Abril;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;8° básico;A;86%;28;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;85%;7;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;10;Educación Parvularia;2° nivel de Transición (Kinder);A;85%;8;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;1° básico;A;88%;20;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;2° básico;A;89%;27;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;3° básico;A;91%;26;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;4° básico;A;84%;27;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;5° básico;A;88%;33;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;6° básico;A;91%;22;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;7° básico;A;88%;34;;;;;;
2025;2.Abril;10564;Escuela Republica Del Peru;110;Enseñanza Básica;8° básico;A;86%;35;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;90%;14;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);B;82%;12;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);A;83%;18;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);B;90%;18;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;A;90%;18;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;B;86%;19;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;C;83%;17;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;A;86%;21;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;B;84%;23;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;C;83%;19;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;A;81%;23;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;B;80%;17;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;C;88%;27;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;A;85%;26;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;B;87%;29;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;C;82%;26;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;A;87%;30;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;B;84%;30;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;C;84%;30;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;A;87%;24;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;B;85%;26;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;C;82%;25;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;A;86%;32;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;B;83%;27;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;C;74%;30;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;A;90%;25;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;B;82%;27;;;;;;
2025;2.Abril;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;C;87%;26;;;;;;
2025;2.Abril;10567;Escuela Mahuida;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;85%;4;;;;;;
2025;2.Abril;10567;Escuela Mahuida;10;Educación Parvularia;2° nivel de Transición (Kinder);A;74%;5;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;1° básico;A;82%;26;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;2° básico;A;84%;28;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;3° básico;A;85%;23;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;A;80%;18;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;B;88%;16;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;A;80%;21;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;B;88%;23;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;A;88%;18;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;B;85%;20;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;A;87%;16;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;B;88%;17;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;A;85%;20;;;;;;
2025;2.Abril;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;B;91%;13;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;94%;17;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;2° nivel de Transición (Kinder);A;92%;17;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;1° básico;A;92%;32;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;2° básico;A;93%;29;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;3° básico;A;92%;28;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;4° básico;A;92%;28;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;5° básico;A;94%;33;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;6° básico;A;92%;29;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;7° básico;A;92%;28;;;;;;
2025;2.Abril;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;8° básico;A;91%;34;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;79%;14;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;2° nivel de Transición (Kinder);A;92%;24;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;1° básico;A;85%;36;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;2° básico;A;83%;26;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;3° básico;A;74%;26;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;4° básico;A;85%;24;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;5° básico;A;84%;23;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;6° básico;A;69%;19;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;7° básico;A;81%;31;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;8° básico;A;88%;22;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;81%;36;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;68%;37;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;70%;38;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;74%;32;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;66%;32;;;;;;
2025;2.Abril;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;63%;31;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;85%;10;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;2° nivel de Transición (Kinder);A;89%;10;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;1° básico;A;83%;21;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;2° básico;A;80%;16;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;3° básico;A;84%;24;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;4° básico;A;91%;33;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;5° básico;A;88%;29;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;6° básico;A;87%;23;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;7° básico;A;87%;31;;;;;;
2025;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;8° básico;A;91%;24;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;67%;5;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;10;Educación Parvularia;2° nivel de Transición (Kinder);A;75%;11;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;1° básico;A;86%;19;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;2° básico;A;83%;22;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;3° básico;A;87%;15;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;3° básico;B;88%;17;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;4° básico;A;87%;25;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;5° básico;A;88%;23;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;5° básico;B;85%;24;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;6° básico;A;82%;18;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;6° básico;B;90%;18;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;7° básico;A;84%;14;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;7° básico;B;94%;16;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;8° básico;A;89%;26;;;;;;
2025;2.Abril;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;8° básico;B;81%;26;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;165;Educación Básica Adultos Sin Oficios;Nivel Básico 3(7° y 8° básico);B;73%;14;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;57%;13;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;60%;34;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;72%;36;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;77%;28;;;;;;
2025;2.Abril;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;74%;28;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;81%;32;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;79%;28;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;81%;25;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;81%;19;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;A;88%;29;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;B;78%;21;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;A;59%;8;;;;;;
2025;2.Abril;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;B;80%;19;;;;;;
2025;2.Abril;10574;Escuela España;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;89%;10;;;;;;
2025;2.Abril;10574;Escuela España;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;9;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;1° básico;A;90%;11;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;2° básico;A;87%;15;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;3° básico;A;87%;6;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;4° básico;A;88%;13;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;5° básico;A;90%;11;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;6° básico;A;81%;12;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;7° básico;A;88%;16;;;;;;
2025;2.Abril;10574;Escuela España;110;Enseñanza Básica;8° básico;A;89%;13;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;1° básico;A;82%;12;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;2° básico;A;69%;17;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;3° básico;A;76%;20;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;4° básico;A;78%;21;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;5° básico;A;83%;29;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;6° básico;A;73%;14;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;7° básico;A;80%;29;;;;;;
2025;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;8° básico;A;75%;26;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;1º Básico;A;98%;9;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;1º Básico;B;73%;2;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;2º Básico;A;100%;4;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;2º Básico;B;87%;3;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;3º Básico;A;92%;8;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;3º Básico;B;64%;5;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;4º Básico;A;90%;6;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;5º Básico;A;86%;9;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;6º Básico;A;82%;8;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;7º Básico;A;71%;8;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;8º Básico;A;88%;9;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 1;A;94%;9;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 1;B;82%;7;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 2;C;85%;11;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 2;D;88%;10;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;E;75%;13;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;F;73%;7;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;G;84%;11;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;H;78%;13;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;I;80%;11;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;J;80%;14;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;K;88%;7;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 1;A;78%;7;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 1;B;68%;5;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 2;A;97%;4;;;;;;
2025;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 2;B;36%;3;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;84%;22;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;10;Educación Parvularia;2° nivel de Transición (Kinder);A;80%;13;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;1° básico;A;91%;27;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;1° básico;B;87%;26;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;2° básico;A;86%;24;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;2° básico;B;87%;22;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;3° básico;A;84%;21;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;3° básico;B;88%;27;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;4° básico;A;87%;31;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;4° básico;B;90%;31;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;5° básico;A;87%;28;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;5° básico;B;82%;27;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;6° básico;A;85%;27;;;;;;
2025;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;6° básico;B;86%;27;;;;;;
