agno,mes,RBD,%Asistencia,Matrícula,RBD_Establecimiento,Enseñanza,Nivel,Letra
2025,1.Marzo,10563,0.84,23,10563 Escuela Manuel Magallanes Moure,110,7° Básico,A
2025,1.Marzo,10563,0.85,28,10563 Escuela Manuel Magallanes Moure,110,8° Básico,A
2025,1.Marzo,10564,0.85,7,10564 Escuela Republica Del Peru,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10564,0.95,8,10564 Escuela Republica Del Peru,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10564,0.88,19,10564 Escuela Republica Del Peru,110,1° Básico,A
2025,1.Marzo,10564,0.88,28,10564 Escuela Republica Del Peru,110,2° Básico,A
2025,1.Marzo,10564,0.89,26,10564 Escuela Republica Del Peru,110,3° Básico,A
2025,1.Marzo,10564,0.87,27,10564 Escuela Republica Del Peru,110,4° Básico,A
2025,1.Marzo,10564,0.91,35,10564 Escuela Republica Del Peru,110,5° Básico,A
2025,1.Marzo,10564,0.94,22,10564 Escuela Republica Del Peru,110,6° Básico,A
2025,1.Marzo,10564,0.89,34,10564 Escuela Republica Del Peru,110,7° Básico,A
2025,1.Marzo,10564,0.86,35,10564 Escuela Republica Del Peru,110,8° Básico,A
2025,1.Marzo,10565,0.9,14,10565 Escuela Diego Portales,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10565,0.94,11,10565 Escuela Diego Portales,10,1er Nivel de Transición (Pre-kinder),B
2025,1.Marzo,10565,0.86,18,10565 Escuela Diego Portales,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10565,0.9,17,10565 Escuela Diego Portales,10,2do Nivel de Transición (Kinder),B
2025,1.Marzo,10565,0.92,18,10565 Escuela Diego Portales,110,1° Básico,A
2025,1.Marzo,10565,0.86,19,10565 Escuela Diego Portales,110,1° Básico,B
2025,1.Marzo,10565,0.9,17,10565 Escuela Diego Portales,110,1° Básico,C
2025,1.Marzo,10565,0.82,22,10565 Escuela Diego Portales,110,2° Básico,A
2025,1.Marzo,10565,0.84,24,10565 Escuela Diego Portales,110,2° Básico,B
2025,1.Marzo,10565,0.86,18,10565 Escuela Diego Portales,110,2° Básico,C
2025,1.Marzo,10565,0.91,23,10565 Escuela Diego Portales,110,3° Básico,A
2025,1.Marzo,10565,0.84,18,10565 Escuela Diego Portales,110,3° Básico,B
2025,1.Marzo,10565,0.87,27,10565 Escuela Diego Portales,110,3° Básico,C
2025,1.Marzo,10565,0.87,26,10565 Escuela Diego Portales,110,4° Básico,A
2025,1.Marzo,10565,0.92,29,10565 Escuela Diego Portales,110,4° Básico,B
2025,1.Marzo,10565,0.92,28,10565 Escuela Diego Portales,110,4° Básico,C
2025,1.Marzo,10565,0.87,30,10565 Escuela Diego Portales,110,5° Básico,A
2025,1.Marzo,10565,0.88,29,10565 Escuela Diego Portales,110,5° Básico,B
2025,1.Marzo,10565,0.89,29,10565 Escuela Diego Portales,110,5° Básico,C
2025,1.Marzo,10565,0.91,23,10565 Escuela Diego Portales,110,6° Básico,A
2025,1.Marzo,10565,0.89,25,10565 Escuela Diego Portales,110,6° Básico,B
2025,1.Marzo,10565,0.91,24,10565 Escuela Diego Portales,110,6° Básico,C
2025,1.Marzo,10565,0.82,31,10565 Escuela Diego Portales,110,7° Básico,A
2025,1.Marzo,10565,0.89,29,10565 Escuela Diego Portales,110,7° Básico,B
2025,1.Marzo,10565,0.8,31,10565 Escuela Diego Portales,110,7° Básico,C
2025,1.Marzo,10565,0.8,28,10565 Escuela Diego Portales,110,8° Básico,A
2025,1.Marzo,10565,0.82,26,10565 Escuela Diego Portales,110,8° Básico,B
2025,1.Marzo,10565,0.91,26,10565 Escuela Diego Portales,110,8° Básico,C
2025,1.Marzo,10567,0.71,6,10567 Escuela Mahuida,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10567,0.79,6,10567 Escuela Mahuida,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10567,0.93,27,10567 Escuela Mahuida,110,1° Básico,A
2025,1.Marzo,10567,0.89,27,10567 Escuela Mahuida,110,2° Básico,A
2025,1.Marzo,10567,0.97,23,10567 Escuela Mahuida,110,3° Básico,A
2025,1.Marzo,10567,0.79,18,10567 Escuela Mahuida,110,4° Básico,A
2025,1.Marzo,10567,0.97,16,10567 Escuela Mahuida,110,4° Básico,B
2025,1.Marzo,10567,0.86,21,10567 Escuela Mahuida,110,5° Básico,A
2025,1.Marzo,10567,0.91,23,10567 Escuela Mahuida,110,5° Básico,B
2025,1.Marzo,10567,0.9,18,10567 Escuela Mahuida,110,6° Básico,A
2025,1.Marzo,10567,0.87,20,10567 Escuela Mahuida,110,6° Básico,B
2025,1.Marzo,10567,0.85,16,10567 Escuela Mahuida,110,7° Básico,A
2025,1.Marzo,10567,0.93,17,10567 Escuela Mahuida,110,7° Básico,B
2025,1.Marzo,10567,0.84,20,10567 Escuela Mahuida,110,8° Básico,A
2025,1.Marzo,10567,0.79,14,10567 Escuela Mahuida,110,8° Básico,B
2025,1.Marzo,10568,0.94,15,10568 Escuela Canciller Orlando Letelier,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10568,0.93,17,10568 Escuela Canciller Orlando Letelier,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10568,0.93,33,10568 Escuela Canciller Orlando Letelier,110,1° Básico,A
2025,1.Marzo,10568,0.94,29,10568 Escuela Canciller Orlando Letelier,110,2° Básico,A
2025,1.Marzo,10568,0.93,30,10568 Escuela Canciller Orlando Letelier,110,3° Básico,A
2025,1.Marzo,10568,0.92,29,10568 Escuela Canciller Orlando Letelier,110,4° Básico,A
2025,1.Marzo,10568,0.94,32,10568 Escuela Canciller Orlando Letelier,110,5° Básico,A
2025,1.Marzo,10568,0.92,30,10568 Escuela Canciller Orlando Letelier,110,6° Básico,A
2025,1.Marzo,10568,0.93,30,10568 Escuela Canciller Orlando Letelier,110,7° Básico,A
2025,1.Marzo,10568,0.93,34,10568 Escuela Canciller Orlando Letelier,110,8° Básico,A
2025,1.Marzo,10569,0.81,13,10569 Liceo Nuevo Porvenir,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10569,0.93,24,10569 Liceo Nuevo Porvenir,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10569,0.85,37,10569 Liceo Nuevo Porvenir,110,1° Básico,A
2025,1.Marzo,10569,0.85,26,10569 Liceo Nuevo Porvenir,110,2° Básico,A
2025,1.Marzo,10569,0.72,27,10569 Liceo Nuevo Porvenir,110,3° Básico,A
2025,1.Marzo,10569,0.88,25,10569 Liceo Nuevo Porvenir,110,4° Básico,A
2025,1.Marzo,10569,0.8,24,10569 Liceo Nuevo Porvenir,110,5° Básico,A
2025,1.Marzo,10569,0.74,19,10569 Liceo Nuevo Porvenir,110,6° Básico,A
2025,1.Marzo,10569,0.83,31,10569 Liceo Nuevo Porvenir,110,7° Básico,A
2025,1.Marzo,10569,0.88,21,10569 Liceo Nuevo Porvenir,110,8° Básico,A
2025,1.Marzo,10569,0.92,21,10569 Liceo Nuevo Porvenir,167,Nivel Básico 3 (7° y 8° Básico),A
2025,1.Marzo,10569,0.69,33,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,10569,0.82,33,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,10569,0.69,30,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,10569,0.65,31,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,10569,0.66,32,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),C
2025,1.Marzo,10570,0.97,10,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10570,0.91,10,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10570,0.81,20,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,1° Básico,A
2025,1.Marzo,10570,0.76,16,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,2° Básico,A
2025,1.Marzo,10570,0.78,26,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,3° Básico,A
2025,1.Marzo,10570,0.82,32,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,4° Básico,A
2025,1.Marzo,10570,0.87,30,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,5° Básico,A
2025,1.Marzo,10570,0.77,25,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,6° Básico,A
2025,1.Marzo,10570,0.85,29,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,7° Básico,A
2025,1.Marzo,10570,0.9,25,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,8° Básico,A
2025,1.Marzo,10571,0.56,5,10571 Escuela Escritora Marcela Paz,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10571,0.8,12,10571 Escuela Escritora Marcela Paz,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10571,0.86,19,10571 Escuela Escritora Marcela Paz,110,1° Básico,A
2025,1.Marzo,10571,0.85,22,10571 Escuela Escritora Marcela Paz,110,2° Básico,A
2025,1.Marzo,10571,0.8,15,10571 Escuela Escritora Marcela Paz,110,3° Básico,A
2025,1.Marzo,10571,0.8,18,10571 Escuela Escritora Marcela Paz,110,3° Básico,B
2025,1.Marzo,10571,0.85,24,10571 Escuela Escritora Marcela Paz,110,4° Básico,A
2025,1.Marzo,10571,0.89,23,10571 Escuela Escritora Marcela Paz,110,5° Básico,A
2025,1.Marzo,10571,0.91,25,10571 Escuela Escritora Marcela Paz,110,5° Básico,B
2025,1.Marzo,10571,0.78,18,10571 Escuela Escritora Marcela Paz,110,6° Básico,A
2025,1.Marzo,10571,0.8,17,10571 Escuela Escritora Marcela Paz,110,6° Básico,B
2025,1.Marzo,10571,0.79,15,10571 Escuela Escritora Marcela Paz,110,7° Básico,A
2025,1.Marzo,10571,0.92,15,10571 Escuela Escritora Marcela Paz,110,7° Básico,B
2025,1.Marzo,10571,0.87,26,10571 Escuela Escritora Marcela Paz,110,8° Básico,A
2025,1.Marzo,10571,0.86,26,10571 Escuela Escritora Marcela Paz,110,8° Básico,B
2025,1.Marzo,10572,0.81,13,10572 Liceo Fray Luis Beltran,165,Nivel Básico 3 (7° y 8° Básico),B
2025,1.Marzo,10572,0.54,11,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,10572,0.64,32,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,10572,0.7,31,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,10572,0.85,26,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,10572,0.66,25,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),C
2025,1.Marzo,10573,0.95,27,10573 Centro Educacional Matias Cousino,310,I° Medio,A
2025,1.Marzo,10573,0.96,29,10573 Centro Educacional Matias Cousino,310,I° Medio,B
2025,1.Marzo,10573,0.95,22,10573 Centro Educacional Matias Cousino,310,II° Medio,A
2025,1.Marzo,10573,0.94,20,10573 Centro Educacional Matias Cousino,310,II° Medio,B
2025,1.Marzo,10573,0.97,29,10573 Centro Educacional Matias Cousino,510,III° Medio,A
2025,1.Marzo,10573,0.96,23,10573 Centro Educacional Matias Cousino,510,III° Medio,B
2025,1.Marzo,10573,0.9,7,10573 Centro Educacional Matias Cousino,510,IV° Medio,A
2025,1.Marzo,10573,0.96,19,10573 Centro Educacional Matias Cousino,510,IV° Medio,B
2025,1.Marzo,10574,0.85,10,10574 Escuela España,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10574,0.86,10,10574 Escuela España,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10574,0.92,11,10574 Escuela España,110,1° Básico,A
2025,1.Marzo,10574,0.89,15,10574 Escuela España,110,2° Básico,A
2025,1.Marzo,10574,0.84,7,10574 Escuela España,110,3° Básico,A
2025,1.Marzo,10574,0.89,13,10574 Escuela España,110,4° Básico,A
2025,1.Marzo,10574,0.88,11,10574 Escuela España,110,5° Básico,A
2025,1.Marzo,10574,0.83,11,10574 Escuela España,110,6° Básico,A
2025,1.Marzo,10574,0.92,16,10574 Escuela España,110,7° Básico,A
2025,1.Marzo,10574,0.9,12,10574 Escuela España,110,8° Básico,A
2025,1.Marzo,10576,0.87,12,10576 Escuela Básica Brisas De Chena,110,1° Básico,A
2025,1.Marzo,10576,0.81,16,10576 Escuela Básica Brisas De Chena,110,2° Básico,A
2025,1.Marzo,10576,0.85,21,10576 Escuela Básica Brisas De Chena,110,3° Básico,A
2025,1.Marzo,10576,0.82,22,10576 Escuela Básica Brisas De Chena,110,4° Básico,A
2025,1.Marzo,10576,0.89,30,10576 Escuela Básica Brisas De Chena,110,5° Básico,A
2025,1.Marzo,10576,0.83,14,10576 Escuela Básica Brisas De Chena,110,6° Básico,A
2025,1.Marzo,10576,0.87,30,10576 Escuela Básica Brisas De Chena,110,7° Básico,A
2025,1.Marzo,10576,0.83,26,10576 Escuela Básica Brisas De Chena,110,8° Básico,A
2025,1.Marzo,10577,0.94,8,10577 Escuela De Educacion Diferencial,212,1° Básico,A
2025,1.Marzo,10577,0.55,2,10577 Escuela De Educacion Diferencial,212,1° Básico,B
2025,1.Marzo,10577,0.75,4,10577 Escuela De Educacion Diferencial,212,2° Básico,A
2025,1.Marzo,10577,0.91,3,10577 Escuela De Educacion Diferencial,212,2° Básico,B
2025,1.Marzo,10577,0.94,8,10577 Escuela De Educacion Diferencial,212,3° Básico,A
2025,1.Marzo,10577,0.63,5,10577 Escuela De Educacion Diferencial,212,3° Básico,B
2025,1.Marzo,10577,0.73,6,10577 Escuela De Educacion Diferencial,212,4° Básico,A
2025,1.Marzo,10577,0.95,8,10577 Escuela De Educacion Diferencial,212,5° Básico,A
2025,1.Marzo,10577,0.75,7,10577 Escuela De Educacion Diferencial,212,6° Básico,A
2025,1.Marzo,10577,0.63,7,10577 Escuela De Educacion Diferencial,212,7° Básico,A
2025,1.Marzo,10577,0.87,8,10577 Escuela De Educacion Diferencial,212,8° Básico,A
2025,1.Marzo,10577,0.97,9,10577 Escuela De Educacion Diferencial,212,Laboral 1,A
2025,1.Marzo,10577,0.83,7,10577 Escuela De Educacion Diferencial,212,Laboral 1,B
2025,1.Marzo,10577,0.87,11,10577 Escuela De Educacion Diferencial,212,Laboral 2,C
2025,1.Marzo,10577,0.89,10,10577 Escuela De Educacion Diferencial,212,Laboral 2,D
2025,1.Marzo,10577,0.86,13,10577 Escuela De Educacion Diferencial,212,Laboral 3,E
2025,1.Marzo,10577,0.72,7,10577 Escuela De Educacion Diferencial,212,Laboral 3,F
2025,1.Marzo,10577,0.91,11,10577 Escuela De Educacion Diferencial,212,Laboral 3,G
2025,1.Marzo,10577,0.73,13,10577 Escuela De Educacion Diferencial,212,Laboral 3,H
2025,1.Marzo,10577,0.76,11,10577 Escuela De Educacion Diferencial,212,Laboral 3,I
2025,1.Marzo,10577,0.92,14,10577 Escuela De Educacion Diferencial,212,Laboral 3,J
2025,1.Marzo,10577,0.73,7,10577 Escuela De Educacion Diferencial,212,Laboral 3,K
2025,1.Marzo,10577,0.88,7,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 1,A
2025,1.Marzo,10577,0.69,5,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 1,B
2025,1.Marzo,10577,0.82,3,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 2,A
2025,1.Marzo,10577,0.54,3,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 2,B
2025,1.Marzo,10578,0.83,21,10578 Escuela Sta. Teresa De Los Morros,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10578,0.88,14,10578 Escuela Sta. Teresa De Los Morros,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10578,0.92,26,10578 Escuela Sta. Teresa De Los Morros,110,1° Básico,A
2025,1.Marzo,10578,0.87,26,10578 Escuela Sta. Teresa De Los Morros,110,1° Básico,B
2025,1.Marzo,10578,0.88,24,10578 Escuela Sta. Teresa De Los Morros,110,2° Básico,A
2025,1.Marzo,10578,0.87,22,10578 Escuela Sta. Teresa De Los Morros,110,2° Básico,B
2025,1.Marzo,10578,0.81,22,10578 Escuela Sta. Teresa De Los Morros,110,3° Básico,A
2025,1.Marzo,10578,0.9,27,10578 Escuela Sta. Teresa De Los Morros,110,3° Básico,B
2025,1.Marzo,10578,0.91,32,10578 Escuela Sta. Teresa De Los Morros,110,4° Básico,A
2025,1.Marzo,10578,0.9,31,10578 Escuela Sta. Teresa De Los Morros,110,4° Básico,B
2025,1.Marzo,10578,0.88,27,10578 Escuela Sta. Teresa De Los Morros,110,5° Básico,A
2025,1.Marzo,10578,0.86,27,10578 Escuela Sta. Teresa De Los Morros,110,5° Básico,B
2025,1.Marzo,10578,0.92,29,10578 Escuela Sta. Teresa De Los Morros,110,6° Básico,A
2025,1.Marzo,10578,0.89,28,10578 Escuela Sta. Teresa De Los Morros,110,6° Básico,B
2025,1.Marzo,10578,0.9,29,10578 Escuela Sta. Teresa De Los Morros,110,7° Básico,A
2025,1.Marzo,10578,0.88,29,10578 Escuela Sta. Teresa De Los Morros,110,7° Básico,B
2025,1.Marzo,10578,0.88,32,10578 Escuela Sta. Teresa De Los Morros,110,8° Básico,A
2025,1.Marzo,10578,0.87,32,10578 Escuela Sta. Teresa De Los Morros,110,8° Básico,B
2025,1.Marzo,10579,0.88,6,10579 Escuela Jose Nuez Martin,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10579,0.88,13,10579 Escuela Jose Nuez Martin,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10579,0.83,24,10579 Escuela Jose Nuez Martin,110,1° Básico,A
2025,1.Marzo,10579,0.84,27,10579 Escuela Jose Nuez Martin,110,2° Básico,A
2025,1.Marzo,10579,0.89,37,10579 Escuela Jose Nuez Martin,110,3° Básico,A
2025,1.Marzo,10579,0.85,31,10579 Escuela Jose Nuez Martin,110,4° Básico,A
2025,1.Marzo,10579,0.88,31,10579 Escuela Jose Nuez Martin,110,4° Básico,B
2025,1.Marzo,10579,0.9,40,10579 Escuela Jose Nuez Martin,110,5° Básico,A
2025,1.Marzo,10579,0.9,37,10579 Escuela Jose Nuez Martin,110,6° Básico,A
2025,1.Marzo,10579,0.91,39,10579 Escuela Jose Nuez Martin,110,7° Básico,A
2025,1.Marzo,10579,0.93,26,10579 Escuela Jose Nuez Martin,110,8° Básico,A
2025,1.Marzo,10580,0.77,11,10580 Escuela Abraham Lincoln,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10580,0.7,6,10580 Escuela Abraham Lincoln,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10580,0.88,30,10580 Escuela Abraham Lincoln,110,1° Básico,A
2025,1.Marzo,10580,0.91,28,10580 Escuela Abraham Lincoln,110,2° Básico,A
2025,1.Marzo,10580,0.93,45,10580 Escuela Abraham Lincoln,110,3° Básico,A
2025,1.Marzo,10580,0.92,42,10580 Escuela Abraham Lincoln,110,4° Básico,A
2025,1.Marzo,10580,0.95,42,10580 Escuela Abraham Lincoln,110,5° Básico,A
2025,1.Marzo,10580,0.94,43,10580 Escuela Abraham Lincoln,110,6° Básico,A
2025,1.Marzo,10580,0.92,44,10580 Escuela Abraham Lincoln,110,7° Básico,A
2025,1.Marzo,10580,0.9,30,10580 Escuela Abraham Lincoln,110,8° Básico,A
2025,1.Marzo,10581,0.81,9,10581 Escuela Basica Antupillan,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10581,0.83,23,10581 Escuela Basica Antupillan,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10581,0.95,13,10581 Escuela Basica Antupillan,110,1° Básico,A
2025,1.Marzo,10581,0.89,31,10581 Escuela Basica Antupillan,110,2° Básico,A
2025,1.Marzo,10581,0.93,26,10581 Escuela Basica Antupillan,110,3° Básico,A
2025,1.Marzo,10581,0.86,27,10581 Escuela Basica Antupillan,110,4° Básico,A
2025,1.Marzo,10581,0.89,41,10581 Escuela Basica Antupillan,110,5° Básico,A
2025,1.Marzo,10581,0.88,28,10581 Escuela Basica Antupillan,110,6° Básico,A
2025,1.Marzo,10581,0.89,31,10581 Escuela Basica Antupillan,110,7° Básico,A
2025,1.Marzo,10581,0.85,39,10581 Escuela Basica Antupillan,110,8° Básico,A
2025,1.Marzo,10581,0.81,9,10581 Escuela Basica Antupillan,167,Nivel Básico 3 (7° y 8° Básico),A
2025,1.Marzo,10581,0.73,10,10581 Escuela Basica Antupillan,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,10581,0.63,12,10581 Escuela Basica Antupillan,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,10581,0.66,13,10581 Escuela Basica Antupillan,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,10581,0.68,14,10581 Escuela Basica Antupillan,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,10584,0.77,20,10584 Liceo De Adultos Pucara De Chena,167,Nivel Básico 3 (7° y 8° Básico),A
2025,1.Marzo,10584,0.89,22,10584 Liceo De Adultos Pucara De Chena,167,Nivel Básico 3 (7° y 8° Básico),B
2025,1.Marzo,10584,0.87,24,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,10584,0.88,24,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,10584,0.95,22,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),C
2025,1.Marzo,10584,0.95,23,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),E
2025,1.Marzo,10584,0.87,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,10584,0.9,23,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,10584,0.88,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),C
2025,1.Marzo,10584,0.89,20,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),D
2025,1.Marzo,10584,0.89,22,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),E
2025,1.Marzo,10584,0.81,21,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),F
2025,1.Marzo,10584,0.88,23,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),G
2025,1.Marzo,10584,0.8,17,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),H
2025,1.Marzo,10584,0.86,17,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,10584,0.9,18,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,10584,0.92,20,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),C
2025,1.Marzo,10584,0.89,17,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),A
2025,1.Marzo,10584,0.86,11,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),B
2025,1.Marzo,10584,0.87,13,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),C
2025,1.Marzo,10584,0.9,15,10584 Liceo De Adultos Pucara De Chena,663,3er Nivel (4° Medio),A
2025,1.Marzo,10584,0.94,12,10584 Liceo De Adultos Pucara De Chena,663,3er Nivel (4° Medio),C
2025,1.Marzo,10586,0.74,10,10586 Escuela Eliodoro Yanez Ponce De Leon,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,10586,0.89,19,10586 Escuela Eliodoro Yanez Ponce De Leon,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,10586,0.91,20,10586 Escuela Eliodoro Yanez Ponce De Leon,110,1° Básico,A
2025,1.Marzo,10586,0.85,21,10586 Escuela Eliodoro Yanez Ponce De Leon,110,1° Básico,B
2025,1.Marzo,10586,0.93,23,10586 Escuela Eliodoro Yanez Ponce De Leon,110,2° Básico,A
2025,1.Marzo,10586,0.91,22,10586 Escuela Eliodoro Yanez Ponce De Leon,110,2° Básico,B
2025,1.Marzo,10586,0.92,25,10586 Escuela Eliodoro Yanez Ponce De Leon,110,3° Básico,A
2025,1.Marzo,10586,0.9,26,10586 Escuela Eliodoro Yanez Ponce De Leon,110,3° Básico,B
2025,1.Marzo,10586,0.88,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,4° Básico,A
2025,1.Marzo,10586,0.91,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,4° Básico,B
2025,1.Marzo,10586,0.95,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,5° Básico,A
2025,1.Marzo,10586,0.91,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,5° Básico,B
